filename,diff,linearvotersfailure,gamma,null_gamma,mirror,choices,candidates,level,partisan,type,irv1,irv2,condorcet1,plurality1,approval1irv2,condorcet2,plurality2,approval2,approval1,polarization,median_voter_distance,median_voter_preference_distance,bimodality,partisan2
SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,[],no,0.85405087,,,,3,LOCAL,NO,B,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,0.52052051,0.071333796,0,0.72467512,0
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,[],no,0.91195416,,,,3,LOCAL,NO,B,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,0.53853852,0.065303184,0,0.55491722,0
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,[],no,0.80688435,,,,7,LOCAL,NO,B,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,0.14114115,0.01306783,0,0.80024898,0
SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,[],no,0.8914212,,,,5,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,0.2122122,0.18152823,0.21870112,1.963287,0
SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,[],no,0.816966,,,,7,LOCAL,NO,B,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,0.14714715,0.068356432,0,2.8699338,0
SanFrancisco_11052019_DistrictAttorney.csv,"['IRV', 'Condorcet']",yes,0.75159866,,,,4,LOCAL,NO,O,CHESA BOUDIN,SUZY LOFTUS,CHESA BOUDIN,CHESA BOUDIN,,SUZY LOFTUS,CHESA BOUDIN,SUZY LOFTUS,SUZY LOFTUS,0.34834835,0.3528842,0.3528842,3.4914143,0
SanFrancisco_11052019_Mayor.csv,[],no,0.72170931,,,,7,LOCAL,NO,E,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,0.097097099,0,0,0.31594568,0
SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,0.83989537,,,,4,LOCAL,NO,B,DEAN PRESTON,VALLIE BROWN,DEAN PRESTON,DEAN PRESTON,,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,DEAN PRESTON,0.21821822,0.2170596,0.22074579,4.2074847,0
SanFrancisco_11062007_Mayor.csv,[],no,0.89966899,,,,12,LOCAL,NO,E,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom,,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom,0.54254252,0,0,0.2763958,0
SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,[],no,0.79234958,,,,8,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,0.084084086,0.032424167,0.049390841,0.96876818,0
SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,[],no,0.77295685,,,,9,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,0.15915915,0.07808049,0.078991987,2.8901272,0
SanFrancisco_11062018_AssessorRecorder.csv,[],no,1,,,,2,LOCAL,NO,O,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,0.995996,0.10466687,0,,0
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,[],no,0.84537321,,,,6,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,0.098098099,0.041332986,0,2.2009284,0
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,[],no,0.85667419,,,,4,LOCAL,NO,B,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,0.3033033,0.051348411,0,3.0486774,0
SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,[],no,0.82062167,,,,8,LOCAL,NO,B,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR,,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR,0.14714715,0,0,0.84869939,0
SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,['Approval'],no,0.82887787,,,,3,LOCAL,NO,B,MATT HANEY,MATT HANEY,MATT HANEY,MATT HANEY,,MATT HANEY,MATT HANEY,CHRISTINE JOHNSON,MATT HANEY,0.55455458,0.25220948,0,1.1122825,0
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,[],no,1,,,,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,0.73173171,0,0,,0
SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,[],no,0.85826004,,,,7,LOCAL,NO,B,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,0.082082085,0,0,0.79262555,0
SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,[],no,1,,,,2,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,0.997998,0,0,,0
SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,[],no,0.85695541,,,,6,LOCAL,NO,B,Ed Jew,Ed Jew,Ed Jew,Ed Jew,,Ed Jew,Ed Jew,Ed Jew,Ed Jew,0.16416417,0.08905793,0.1263085,3.2318163,0
SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,[],no,0.88044143,,,,8,LOCAL,NO,B,Chris Daly,Chris Daly,Chris Daly,Chris Daly,,Chris Daly,Chris Daly,Chris Daly,Chris Daly,0.15815815,0.068215884,0,3.4277928,0
SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,[],no,0.94961059,,,,3,LOCAL,NO,B,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,0.42542541,0.10757274,0,1.8707043,0
SanFrancisco_11082005_AssessorRecorder.csv,[],no,0.75211823,,,,4,LOCAL,NO,O,Phil Ting,Phil Ting,Phil Ting,Phil Ting,,Phil Ting,Phil Ting,Phil Ting,Phil Ting,0.35035035,0.13284817,0.25777915,3.8367212,0
SanFrancisco_11082005_Treasurer.csv,[],no,0.92344654,,,,4,LOCAL,NO,O,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,0.2062062,0,0,1.4019088,0
SanFrancisco_11082011_DistrictAttorney.csv,['Approval'],no,0.84052145,,,,5,LOCAL,NO,O,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,,GEORGE GASCÓN,GEORGE GASCÓN,SHARMIN BOCK,GEORGE GASCÓN,0.18018018,0.24916367,0.19218011,1.6638907,0
SanFrancisco_11082011_Mayor.csv,[],no,0.76776606,,,,16,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE,0.17017017,0.01674871,0.011017184,2.0649681,0
SanFrancisco_11082011_Sheriff.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.88416076,,,,4,LOCAL,NO,O,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,ROSS MIRKARIMI,,CHRIS CUNNIE,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,0.3073073,0.30728853,0.31141996,2.7612271,0
SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",no,0.82621825,,,,10,LOCAL,NO,B,SANDRA LEE FEWER,MARJAN PHILHOUR,SANDRA LEE FEWER,SANDRA LEE FEWER,,MARJAN PHILHOUR,SANDRA LEE FEWER,MARJAN PHILHOUR,SANDRA LEE FEWER,0.15815815,0,0,0.60627604,0
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet']",yes,0.8141343,,,,5,LOCAL,NO,B,AHSHA SAFAI,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,,KIM ALVARENGA,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,0.1991992,0.21164581,0.21164581,2.7621703,0
SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,[],no,1,,,,2,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,0.995996,0.10587999,0,,0
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,[],no,1,,,,2,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,0.993994,0.45393178,0,,0
SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,[],no,0.83278167,,,,5,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,0.66166168,0.13225918,0.24687472,1.4118505,0
SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,[],no,0.91840482,,,,4,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,0.23523523,0.017310183,0,2.4106581,0
SanFrancisco_11082022_BoardofSupervisorsD10.csv,[],no,1,,,,2,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,0.994995,0.15129168,0,,0
SanFrancisco_11082022_BoardofSupervisorsD4.csv,[],no,1,,,,2,LOCAL,NO,B,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,0.995996,0.47834861,0,,0
SanFrancisco_11082022_BoardofSupervisorsD6.csv,[],no,0.73826164,,,,4,LOCAL,NO,B,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,0.26126125,0.12351085,0,3.01724,0
SanFrancisco_11082022_BoardofSupervisorsD8.csv,[],no,1,,,,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,0.995996,0.005575356,0,,0
SanFrancisco_11082022_DistrictAttorney.csv,"['IRV', 'Condorcet']",yes,0.77481455,,,,4,LOCAL,NO,O,BROOKE JENKINS,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS,0.33633634,0.23848452,0.3396329,3.4577675,0
SanFrancisco_11082022_PublicDefender.csv,[],no,1,,,,2,LOCAL,NO,O,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,0.993994,0.11640441,0,,0
SanLeandro_11022010_CountyCouncilDistrict1.csv,[],no,0.99859643,,,,3,LOCAL,NO,R,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,0.42242241,0,0,2.7664671,0
SanLeandro_11022010_CountyCouncilDistrict5.csv,[],no,1,,,,2,LOCAL,NO,R,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,0.991992,0.44112507,0,,0
SanLeandro_11022010_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.74659306,,,,6,LOCAL,NO,E,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS,,JOYCE RUTLEDGE STAROSCIAK,ANTHONY B. ''TONY'' SANTOS,JOYCE RUTLEDGE STAROSCIAK,STEPHEN H. CASSIDY,0.4914915,0.13873301,0.001593976,3.0757556,0
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,[],no,1,,,,2,LOCAL,NO,R,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,0.98999,0.44465792,0,,0
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,[],no,1,,,,2,LOCAL,NO,R,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,0.991992,0.26770237,0,,0
SanLeandro_11042014_CountyCouncilDistrict1.csv,[],no,0.8538695,,,,4,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,0.2002002,0,0,2.1955178,0
SanLeandro_11042014_CountyCouncilDistrict3.csv,['Approval'],no,0.90945578,,,,3,LOCAL,NO,R,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,,LEE THOMAS,LEE THOMAS,VICTOR AGUILAR,LEE THOMAS,0.43743744,0.21209826,0,2.4989769,0
SanLeandro_11042014_CountyCouncilDistrict5.csv,['Approval'],no,0.80461258,,,,3,LOCAL,NO,R,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,,CORINA LOPEZ,CORINA LOPEZ,MIA OUSLEY,CORINA LOPEZ,0.98598599,0.26319259,0.50867999,1.6646593,0
SanLeandro_11042014_Mayor.csv,[],no,0.92543751,,,,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,0.22522523,0.064241126,0,2.9378726,0
SanLeandro_11062012_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality']",yes,0.90278274,,,,3,LOCAL,NO,R,URSULA REED,MORGAN MACK-ROSE,URSULA REED,URSULA REED,,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,0.44444445,0.34588638,0.45525745,3.1211801,0
SanLeandro_11062012_CountyCouncilDistrict4.csv,[],no,0.76987249,,,,4,LOCAL,NO,R,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,0.3103103,0.29305139,0.31803191,2.4142051,0
SanLeandro_11062012_CountyCouncilDistrict6.csv,[],no,1,,,,2,LOCAL,NO,R,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,0.98999,0.4253962,0,,0
SanLeandro_11062018_CountyCouncilDistrict1.csv,[],no,0.76261246,,,,3,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,0.51351351,0.19048427,0,1.2922121,0
SanLeandro_11062018_CountyCouncilDistrict3.csv,[],no,1,,,,2,LOCAL,NO,R,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",LEE THOMAS,LEE THOMAS,0.990991,0.48216408,0,,0
SanLeandro_11062018_CountyCouncilDistrict5.csv,[],no,1,,,,2,LOCAL,NO,R,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,0.992993,0.23807955,0,,0
SanLeandro_11062018_Mayor.csv,[],no,0.89574873,,,,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,0.18018018,0,0,2.3905785,0
SanLeandro_11082016_CountyCouncilDistrict2.csv,[],no,1,,,,2,LOCAL,NO,R,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,0.992993,0.43029696,0,,0
SantaFe_03062018_CityCouncilDistrict2.csv,['Approval'],no,0.86289549,,,,3,LOCAL,NO,R,Carol Romero-Wirth,Carol Romero-Wirth,Carol Romero-Wirth,Carol Romero-Wirth,,Carol Romero-Wirth,Carol Romero-Wirth,Nate Downey,Carol Romero-Wirth,0.41941941,0.20901474,0,1.9516054,0
SantaFe_03062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.71303284,,,,3,LOCAL,NO,R,JoAnne Vigil Coppler,Eric John Holmes,JoAnne Vigil Coppler,JoAnne Vigil Coppler,,Eric John Holmes,JoAnne Vigil Coppler,Eric John Holmes,JoAnne Vigil Coppler,0.5025025,0.5008077,0.50938922,3.4296563,0
SantaFe_03062018_Mayor.csv,[],no,0.42396313,,,,5,LOCAL,NO,E,Alan Webber,Alan Webber,Alan Webber,Alan Webber,,Alan Webber,Alan Webber,Alan Webber,Alan Webber,0.83183181,0.10651658,0,2.8658407,0
Springville_11022021_CityCouncil2yr.csv,[],no,0.89083403,,,,3,LOCAL,NO,R,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,CHRIS SORENSEN,0.45145145,0.097895727,0,3.1438038,0
Springville_11022021_Mayor.csv,[],no,0.72385621,,,,3,LOCAL,NO,E,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,,MATT PACKARD,MATT PACKARD,MATT PACKARD,MATT PACKARD,0.55255258,0.13341534,0,0.34285036,0
StLouisPark_11022021_CityCouncilWard2.csv,[],no,1,,,,2,LOCAL,NO,R,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,Lynette Lungay Dumalag,,0,0,,0
StLouisPark_11022021_CityCouncilWard3.csv,[],no,0.91200596,,,,3,LOCAL,NO,R,Sue Budd,Sue Budd,Sue Budd,Sue Budd,,Sue Budd,Sue Budd,Sue Budd,Sue Budd,0.51351351,0.08010982,0,2.9074035,0
TakomaPark_11082022_CityCouncilWard1.csv,[],no,0.82707876,,,,3,LOCAL,NO,R,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,,Shana Fulcher,Shana Fulcher,Shana Fulcher,Shana Fulcher,0.44944945,0.19864881,0,1.519442,0
TakomaPark_11082022_CityCouncilWard3.csv,['Approval'],no,0.7718659,,,,5,LOCAL,NO,R,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,,Randy Gibson,Randy Gibson,Alex Hadden,Randy Gibson,0.048048049,0.083071202,0.16480596,3.136744,0
TakomaPark_11082022_CityCouncilWard5.csv,['Approval'],no,0.85626286,,,,3,LOCAL,NO,R,Cara Honzak,Cara Honzak,Cara Honzak,Cara Honzak,,Cara Honzak,Cara Honzak,A. J. Campbell,Cara Honzak,0.44944945,0.32063198,0.45729676,2.7747545,0
TakomaPark_11082022_CityCouncilWard6.csv,"['IRV', 'Condorcet']",yes,0.67384613,,,,7,LOCAL,NO,R,Jason Small,Mike Moore,Jason Small,Jason Small,,Mike Moore,Jason Small,Mike Moore,Mike Moore,0.5925926,0.00117699,0.002018343,0.14242458,0
TakomaPark_11082022_Mayor.csv,[],no,0.71481156,,,,6,LOCAL,NO,E,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,,Talisha Searcy,Talisha Searcy,Talisha Searcy,Talisha Searcy,0.11611611,0.006001051,0.000259423,1.4705008,0
Vineyard_11022021_Mayor.csv,[],no,0.80091089,,,,3,LOCAL,NO,E,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,JULIE FULLMER,0.15515515,0.10893887,0,1.8652675,0
Vineyard_11052019_CityCouncil.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",no,0.23783287,,,,7,LOCAL,NO,R,CRISTY WELSH,G. TYCE FLAKE,CRISTY WELSH,CRISTY WELSH,,G. TYCE FLAKE,G. TYCE FLAKE,G. TYCE FLAKE,CRISTY WELSH,0.12712713,0.080338739,0.16067748,3.3475266,0
WoodlandHills_11022021_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",yes,0.86259544,,,,3,LOCAL,NO,E,BRENT WINDER,BENJAMIN J HILLYARD,BRENT WINDER,BRENT WINDER,,BENJAMIN J HILLYARD,BRENT WINDER,BENJAMIN J HILLYARD,BRENT WINDER,0.97297299,0.38485765,0.41149464,2.2428439,0
Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.csv,[],no,0.73334634,,,,9,FEDERAL,YES,E,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,0.25825825,0,0,0.31229788,
Alaska_11052024_President.csv,,,0.833382548,,,,8,FEDERAL,YES,E,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD1.csv,,,0.953815999,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD10.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD11.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD12.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD13.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD14.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD15.csv,,,0.982539683,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD16.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD17.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD18.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD19.csv,,,0.962251201,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD2.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD20.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD21.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD22.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD23.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD24.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD25.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD26.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD27.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD28.csv,,,0.923106746,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD29.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD3.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD30.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD31.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD32.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD33.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD34.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD35.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD36.csv,,,0.906753131,,,,4,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD37.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD38.csv,,,0.80964256,,,,4,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD39.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD4.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD40.csv,,,0.887471377,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD5.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD6.csv,,,0.972234387,,,,3,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD7.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD8.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD9.csv,,,1,,,,2,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateSenateB.csv,,,1,,,,1,STATE,YES,R,,,,,,,,,,,,,,
Alaska_11052024_StateSenateD.csv,,,0.981481481,,,,3,STATE,YES,R,,,,,,,,,,,,,,
